DOT/USD,USDC/USD,MATIC/USD,SOL/USD,USDT/USD,ETH/USD,TRX/USD,BTC/USD,LTC/USD,AVAX/USD,SHIB/USD,DOGE/USD,UNI/USD,NEAR/USD,LINK/USD,ALGO/USD,BCH/USD,XTZ/USD,AAVE/USD,GRT/USD,MKR/USD,CRV/USD,YFI/USD,SUSHI/USD
,,0.8008,11.9407,0.9999,1221.11,,16821.83,66.13,13.2543,,0.07836,5.3268,,6.0125,0.172,101.9,,73.21499755,0.1182718,552.43,,8697.335,0.71253807
,,0.7977,11.3809,1.0,1217.07,,16821.65,65.3,13.3134,,0.0769,5.2367,,5.9374,0.169,102.2,,71.47984,0.119779205,553.2533,,8684.676,0.67764015
,,0.7958,11.4575,1.0,1218.85,,16830.0,65.67,14.29855,,0.0771,5.165,,5.926,0.167,101.47,,74.868,0.117702125,545.436,,8855.1285,0.66835
,,0.8013,11.335,1.0,1220.26,,16856.15,69.05,16.84005,,0.076,5.18,,5.9661,0.167,101.22,,72.2484,0.1160489,540.7287,,8806.651,0.7969545
,,0.8098,11.2061,1.0,1222.86,,16872.13,70.09,18.2794,,0.0748,5.2031,,5.9795,0.17,102.46,,71.108651,0.111945,545.4883,,8400.49,0.73265762
,,0.7801,9.9529,0.9997,1190.69,,16599.15,67.6,17.014,,0.0705,5.0361,,5.715,0.162,99.66,,70.7508103,0.11483585,525.7367,,8233.4635,0.73009645
,,0.7801,9.7214,0.9997,1194.94,,16573.15,66.39,17.93965,,0.0706,5.1088,,5.7002,0.166,99.37,,74.8171157,0.1144527,522.6599,,8443.84,0.7062678
,,0.7601,9.3271,0.9996,1193.67,,16550.57,66.51716524,22.371,,0.07,5.0408,,5.536,0.163,96.81,,75.22321504,0.1152459,515.8278,,8237.95,0.7441885
,,0.7537,9.7287,0.9997,1193.21,,16532.87,67.79,23.5135,,0.0681,5.0766,,5.4212,0.167,97.27,,81.39905,0.123995,522.2098,,8299.605,0.7194475
,,0.7513,9.7885,0.9996,1193.81,,16522.29,69.35,20.74,,0.0693,5.1074,,5.5328,0.173,96.33,,79.01273066,0.118571,505.6361,,8765.7,0.705394
,,0.7579,9.9784,0.9996,1201.81,,16642.78,70.54,21.2605,,0.0702,5.275,,5.6316,0.178,96.62,,77.488473,0.120824,512.0397,,8611.5295,0.69231591
,,0.782,11.7784,0.9996,1217.44,,16718.82,75.73,22.3785,,0.0719,5.3927,,5.6914,0.182,99.29,,79.0329,0.12191325,513.1998,,8866.6495,0.659300995
,,0.8017,13.7122,0.9997,1247.71,,16850.59,76.59,20.69,,0.0723,5.5747,,5.7984,0.19,101.66,,74.139,0.12028765,518.9699,,8636.09,0.653435075
,,0.8034,13.2954,0.9997,1253.08,,16840.5,75.79,20.0417,,0.0749,5.5386,,5.7837,0.19,103.26,,72.77653565,0.1171797,530.2198,,8525.4805,0.664988595
,,0.7803,13.1713,0.9997,1249.01,,16803.47,73.94,20.97485,,0.071,5.3644,,5.5912,0.183,100.37,,72.2175,0.11594979,522.9,,8623.8,0.6567195
,,0.8012,13.2968,0.9996,1263.8,,16926.62,75.89,20.9251,,0.0724,5.5032,,5.7495,0.19,101.68,,74.458939415,0.118165,541.6498,,8629.7915,0.662965655
,,0.8026,13.3051,0.9995,1263.0,,16936.0,75.67,21.2233,,0.0718,5.4614,,5.8587,0.194,101.52,,73.679864,0.1177298695,558.13,,9414.28,0.687447905
,,0.8562,16.0772,0.9995,1307.69,,17196.67,81.8,21.381,,0.0751,5.7482,,6.1148,0.205,105.69,,72.4726505,0.11747915,606.7112,,9170.695,0.679448635
,,0.8497,16.174,0.9997,1326.51,,17221.37,81.43,20.758,,0.0761,5.8309,,6.1004,0.203,107.68,,70.96395,0.11675,619.19,,8640.835,0.664408165
,,0.8546,15.978,0.9997,1330.37,,17402.92,80.98,19.61575,,0.0765,5.6906,,6.1042,0.199,107.41,,70.191194405,0.11002,625.8,,8414.5715,0.726856
,,0.8827,16.1891,0.9996,1394.43,,18079.38,83.57,20.90315,,0.0788,5.9361,,6.2685,0.208,109.74,,69.82214632,0.1091615,632.4201,,8293.66,0.70504595
,,0.909,16.7975,0.9997,1406.39,,18780.68,84.53,21.22085,,0.0801,6.1018,,6.3233,0.211,120.19,,73.701288325,0.11226337,653.0,,8495.441,0.6988185
,,0.9841,23.7471,0.9994,1545.63,,20826.93,88.96,22.1955,,0.088,6.8028,,6.8535,0.226,128.08,,72.675814,0.1108864,704.1501,,8358.45,0.6894936
,,0.9722,22.9789,0.9991,1527.62,,20736.04,87.1,22.0175,,0.085,6.5568,,6.7795,0.232,124.92,,72.672435,0.11333613,688.12,,8360.45,0.68558186
,,1.0314,23.5281,0.9994,1575.28,,21175.0,88.12,22.165,,0.0873,6.6921,,6.9303,0.24,126.18,,74.5553505,0.11263345,715.5574,,8352.709,0.69881015
,,1.018,23.6333,0.9994,1569.34,,21144.04,85.96,22.2766,,0.084,6.5456,,6.7092,0.232,124.32,,71.3095712,0.110365,691.1914,,8041.7985,0.711076635
,,1.0106,23.4531,0.9995,1586.38,,21298.05,87.8,22.7624,,0.0883,6.5109,,6.8988,0.232,124.82,,62.04699,0.10789523,711.0,,8392.916,0.721504245
,,0.9456,21.4241,0.9995,1528.01,,20807.07,83.53,25.557,,0.081,6.1389,,6.4247,0.212,120.75,,64.60188,0.11093685,648.01,,8440.86,0.7150585
,,0.9437,21.0455,0.9996,1546.55,,20975.45,83.45,26.96,,0.0808,6.1116,,6.4268,0.218,121.01,,63.9476,0.109342,658.96428306,,8271.045,0.71539951
,,1.0161,24.7349,0.9997,1645.59,,22566.09,90.07,26.995,,0.086,6.689,,7.0051,0.238,128.59,,63.037889555,0.10664765,721.433,,8415.417,0.73008635
,,0.9919,25.1592,0.9997,1627.45,,22871.9,88.77,31.95,,0.0855,6.7308,,6.9103,0.239,129.52,,63.34347765,0.103505,712.17,,8421.9415,0.747505365
,,1.0001,24.5143,0.9998,1631.67,,22715.61,88.13,33.45625,,0.0898,6.8506,,7.0715,0.248,131.91,,65.1401,0.10621685,713.55,,8379.28,0.7600215
,,1.0094,24.8814,0.9998,1637.71,,23113.1,91.0,35.959,,0.0898,6.7868,,7.1322,0.255,136.77,,66.423209,0.10562241,711.6899,,8419.939,0.77942361
,,0.9612,23.0021,0.9998,1549.35,,22674.1,87.75,41.923,,0.0843,6.3088,,6.7264,0.238,128.768237,,65.23746775,0.105758,655.1956,,8283.4325,0.7204545
,,1.0055,24.8212,0.9999,1619.45,,23147.84,89.75,35.3571,,0.0874,6.6654,,6.991,0.246,133.81,,66.20502,0.107994,670.1901,,8040.759,0.67992298
,,1.1094,23.9904,0.9999,1582.76,,23035.01,87.46,38.4483,,0.0857,6.7016,,7.1678,0.243,134.51,,67.41495,0.108149,653.7183,,8414.7965,0.583887515
,,1.1506,24.5664,1.0,1600.08,,23065.86,89.23,39.54305,,0.0923,6.8742,,7.3896,0.2619,135.2,,66.749144225,0.10694,679.66,,8294.2035,0.5805
,,1.1491,24.1739,1.0001,1597.85,,23252.71,95.23,42.0302,,0.0889,6.8214,,7.3519,0.258,136.1,,66.073947,0.1058,664.1,,8221.807,0.5871965
,,1.1591,25.561,1.0002,1636.43,,23733.59,94.79,42.47895,,0.0892,6.8665,,7.3196,0.257,135.99,,65.92807716,0.106333885,670.8674,,8153.84,0.577586
,,1.08,23.6635,1.0,1562.29,,22760.84,94.25,39.61015,,0.0918,6.4681,,6.9099,0.238,132.71,,66.37795,0.10860035,638.44,,7969.1,0.578088
,,1.1031,23.8425,1.0001,1583.01,,23117.08,97.05,40.84345,,0.0926,6.6219,,6.9135,0.238,133.31,,65.26992745,0.1069645,654.477,,8375.4605,0.583965
,,1.2357,25.0735,1.0003,1670.43,,23815.12,100.5567097,40.945,,0.0939,7.0151,,7.316,0.257,137.85,,62.7704715,0.103297695,680.418,,8244.6545,0.591383
,,1.1845,24.4777,1.0003,1644.66,,23530.57,99.12,44.16525,,0.0922,7.1317,,7.1359,0.254,138.34,,60.2546505,0.099361815,676.11,,7601.6685,0.5633045
,,1.2231,24.3967,1.0001,1651.42,,23313.78,98.77,47.9866,,0.0933,7.0643,,7.1629,0.267,136.73,,55.8124615,0.0893435,690.9795,,7509.27,0.586885
,,1.249,24.4446,1.0004,1667.89,,23391.58,98.45,44.575,,0.0954,7.2536,,7.2181,0.268,137.57,,55.94631829,0.091405,705.1601,,7226.75,0.5940305
,,1.1967,23.32436301,1.0034539,1626.15404144,,22900.14,96.25765,47.17,,0.0918626,6.82025838,,6.9682834,0.258844,134.166034,,56.38265,0.09408685,696.24,,7718.512,0.5905
,,1.2224,23.1275,1.0001,1635.45,,22938.35,99.06,47.58545,,0.091,6.7844,,6.947,0.26,132.84,,57.091,0.0931505,707.47,,7256.129,0.59479
,,1.2779,23.6617,1.0,1675.51,,23227.3,101.18,46.1853,,0.0921,6.9728,,7.2001,0.28,134.75,,55.053,0.091697,809.1304,,7758.635,0.61318
,,1.2607,22.6862,1.0001,1628.23,,22602.55,96.51,43.6742,,0.0878,6.6195,,6.9872,0.276,129.64,,55.7245,0.0904216,775.0,,7586.237,0.61535
,,1.2401,20.7485,1.0005166,1542.26,,21806.29,92.42,41.86035,,0.0817,6.365,,6.9007,0.256,127.28,,57.8795,0.092714,713.5007,,8098.1,0.58954
,,1.2361,20.2543,1.0002,1518.09,,21678.62,94.17,41.37,,0.0816,6.4069,,6.8734,0.25,124.77,,56.092,0.08929,718.0702,,8333.375,0.573635
,,1.2507,20.8157,1.0002,1534.06,,21803.34,93.38,39.77695,,0.0817,6.5098,,6.963,0.252,124.73,,57.1514,0.0897095,721.5195,,7891.89,0.566645
,,1.214,20.9662,1.0002,1519.4,,21842.45,92.74,39.625,,0.0842,6.3394,,6.7418,0.246,123.64,,57.0535,0.089016,691.3778,,7966.774,0.57851
,,1.1769,20.9302,1.0009,1502.88,,21745.88,90.87,38.12985,,0.0817,6.2681,,6.6337,0.242,124.94,,57.7207,0.0881942,745.0299,,7935.78,0.56941
,,1.2405,21.6575,1.0003,1550.67,,22139.52,96.75,42.804,,0.0866,6.5387,,6.7886,0.253,125.74,,57.3635,0.0891683,731.623,,7871.06,0.5902785
,,1.3643,23.8277,1.0003,1693.03,,24683.0,102.12,40.83045,,0.0902,6.9356,,7.2949,0.277,135.6,,58.87165,0.0930485,769.6254,,7800.818,0.5953235
,,1.4098,22.574,1.0005,1655.98,,23711.18,99.64,37.0225,,0.0859,6.6288,,7.1778,0.263,128.98,,57.51165,0.09337605,715.8547,,7835.839,0.598147
,,1.5372,23.4403,1.0001,1697.82,,24639.12,101.29,36.9966,,0.0881,6.9014,,7.6546,0.276,134.18,,55.4635,0.0886179,733.2799,,7470.86,0.6063695
,,1.5225,23.9367,1.0003,1702.53,,24762.47,100.35,34.20555,,0.0888,7.0944,,7.9951,0.275,136.5,,54.71265,0.085965,734.6301,,7456.426,0.57516
,,1.4923,26.4658,1.0001,1690.04,,24491.96,98.27,35.29,,0.0878,7.2808,,8.1602,0.279,138.38,,54.79465,0.0864333,742.1501,,7452.365,0.566113
,,1.4686,25.8318,1.0,1698.17,,24952.4,95.36,32.365,,0.0879,7.3081,,7.9488,0.288,150.6,,55.2725,0.0885269,768.35,,7364.782,0.577125
,,1.3595,24.0183,1.0002,1642.75,,24105.82,94.2,37.1536,,0.0845,6.9505,,7.4885,0.271,141.62,,54.6658,0.0877166,779.1296,,7095.65,0.58725
,,1.3986,24.3704,1.0002,1664.97,,24395.26,95.21,34.685,,0.0858,6.9953,,7.8713,0.277,142.5,,55.152,0.08689675,776.2683,,6897.69,0.6173
,,1.3407,23.8119,1.0003,1645.73,,23901.69,93.96,38.38945,,0.08415,6.9196,,7.9939,0.268,137.63,,55.3519,0.087115,740.0,,6982.22,0.618294
,,1.2531,22.9189,1.001,1595.89,,23046.99,91.32,39.20365,,0.0811,6.5263,,7.3214,0.254,131.35,,56.577,0.087593,697.9501,,7086.0565,0.64404
,,1.2629,22.69,1.0004,1599.36,,23134.99,93.76,36.01605,,0.0812,6.5565,,7.3753,0.251,133.62,,56.5095,0.08750645,724.493,,7237.4065,0.6299545
,,1.257,22.9435,1.0001785,1634.07,,23389.35,94.35,36.485,,0.0814,6.5192,,7.3407,0.252,134.77,,54.535,0.08422895,768.9922,,7334.8805,0.6295845
,,1.2276,22.3197,1.0,1626.89,,23370.0,93.8,36.10665,,0.0821,6.5071,,7.3105,0.252,134.13,,53.78225,0.0828255,778.9871,,7250.9465,0.61765
,,1.2493,22.6234,1.0002,1650.68,,23694.0,96.95,35.777,,0.082,6.741,,7.3801,0.252,134.91,,53.23635,0.0794247,854.0359,,7340.7765,0.616205
,,1.2166,21.9591,1.0003,1644.59,,23452.86,96.85,35.55415,,0.0808,6.7901,,7.364,0.245,132.59,,53.1801,0.0797317,912.5,,7267.205,0.616655
,,1.1619,21.02,1.0004,1567.09,,22351.67,89.05,35.48,,0.0755,6.2195,,6.844,0.2289,124.6,,53.5991,0.0820665,887.0,,7070.214,0.6113985
,,1.1562,21.14,1.0,1567.04,,22330.25,89.84,33.38335,,0.0763,6.1928,,6.89,0.2309,125.2,,54.81325,0.084126,907.0,,7138.655,0.616285
,,1.1431,21.33,1.0002,1570.22,,22423.3,90.9,32.6015,,0.0756,6.2862,,6.941,0.2295,125.7,,60.52905,0.0873228,894.0,,7199.45,0.5841565
,,1.1252,20.71,1.0001,1560.39,,22373.17,88.61,32.96,,0.0738,6.3035,,6.858,0.22,122.6,,60.04695,0.0869467,935.0,,7097.0415,0.58765
,,1.1507,20.79,1.0,1574.05,,22460.1,88.2928,31.938,,0.0756,6.3856,,6.945,0.224,125.6,,60.439,0.08532425,910.0,,7084.0505,0.592398
,,1.1234,19.66,1.0,1551.0,,21946.62,84.75,30.1413,,0.0727,6.4086,,6.821,0.211,120.0,,61.8055,0.087853,896.0,,7052.95,0.58618
,,1.055083995,18.5293593,0.99986805,1537.24,,21731.355,83.0091625,29.9405,,0.07183915,6.1248575,,6.5940303,0.203411655,117.258626465,,61.705,0.089685,863.588,,7098.834,0.581842
,,1.013165,17.138434695,1.000006165,1420.29,,19990.94,74.592644835,30.41175,,0.066062715,5.63746018,,6.18533142,0.192744,109.2673535,,65.0385,0.09207,766.45757,,7275.06,0.59313
,,1.056415995,18.2406,1.0011,1465.601605,,20442.2,72.07952467,30.6325,,0.066448935,5.672476145,,6.21474,0.19029844,113.51367861,,63.7976,0.08734755,724.47980518,,7343.6,0.594355
,,1.0595225,18.065,1.0090522,1475.96125157,,20542.763585,69.81205148,32.3504,,0.06656,5.4819575,,6.20718755,0.187873865,114.10936403,,64.0,0.08757,721.0362779,,7449.257,0.5997515
,,1.13856,19.6597245,1.003638585,1600.02331,,22393.38,77.636797195,35.89,,0.0703103,6.02522,,6.620617,0.20249745,120.79,,62.75715,0.0880833,907.005285,,7433.8765,0.614576
,,1.1849253,20.4859394,1.0049,1683.34,,24539.36,81.6437498,34.9314,,0.07294986,6.1296004,,6.7680327,0.2121135,127.09865718,,62.09525,0.087165,890.964,,7335.35,0.5963015
,,1.2145,21.36164743,1.00429575,1710.64785765,,24908.77791418,85.538373765,35.757,,0.075747455,6.4177,,7.088797,0.22433525,133.4656115,,61.60905,0.088062,878.0919471,,7704.325,0.5752925
,,1.11420945,19.23,1.003649,1646.102918315,,24345.77,77.62268,34.8735,,0.069846915,5.883975,,6.5463789,0.20401708,123.2924665,,60.9375,0.08697,736.491892,,7594.9025,0.5744535
,,1.1683605,19.966415,1.0003246,1704.897136,,25734.1071365,81.1896041,32.985,,0.073401675,6.060544485,,6.865846025,0.21194249,128.056298,,60.893,0.085665,716.8702,,7679.46,0.5644
,,1.232055,22.499621445,1.0025,1810.12115,,27406.44,86.75522665,34.172,,0.077413948,6.53117878,,7.2109485,0.226126795,136.362,,66.43,0.0870241,731.01,,7925.511,0.57917
,,1.19427,21.82875,1.002597,1783.875,,27204.69,83.75638201,36.3674,,0.0747635,6.6291395,,7.0725685,0.220227135,134.12555182,,66.505,0.0867405,703.956485,,7732.805,0.57324
,,1.1327915,22.17752502,1.003746425,1759.0049711,,27543.98,81.953111085,35.75375,,0.0734585,6.36092825,,6.999454335,0.217052205,134.093621,,67.60375,0.089455,691.43143823,,7745.314,0.57725
,,1.123024305,22.5955,1.003159,1756.437940535,,28011.82,79.3981,34.893,,0.0724222185,6.2065235,,7.14989,0.2109094,131.26710425,,70.70245,0.092565,670.43125,,7870.385,0.5438905
,,1.153742,22.4482135,1.00360182,1806.9845,,28295.6755768,81.9197135,34.15785,,0.0761536,6.4172009,,7.4708237,0.2248984,133.355,,69.52,0.088977,689.52464525,,7789.07,0.532525
,,1.10848153,21.3377586,1.0025,1736.54892028,,27357.989935,86.92912325,34.1655,,0.0739846725,6.08379925,,7.161813675,0.21255,125.9500618,,64.3501,0.08657205,675.98496705,,7545.294,0.536615
,,1.1395,21.959277495,1.002179805,1808.001255,,28190.806758,93.357637,35.189,,0.0764493,6.23052673,,7.4904625,0.216300555,128.04387836,,67.979,0.086156,691.457101295,,7450.66,0.538754
,,1.109131695,20.76452445,1.00172414,1756.14,,27581.246515,93.385,35.9716,,0.07516242,5.84835,,7.221215,0.21136005,125.9702984,,67.07,0.08457,673.02,,7476.504,0.5451735
,,1.082072,20.72233639,1.00105914,1751.08,,27543.78,93.48362405,39.4195,,0.074551,5.7306757,,7.150599015,0.20865505,125.30325,,66.9517,0.0861929,668.3911,,7933.711,0.547165
,,1.09631315,20.721685,0.999,1766.94,,27948.1502189,92.62856525,40.4205,,0.0739274765,5.77503475,,7.1908395,0.208433025,124.05656195,,66.7662,0.08536195,668.9425629,,8164.2895,0.55155
,,1.04578565,19.878,1.00134555,1719.88,,26979.59325,86.733751,38.7472,,0.07260269,5.6388072,,6.852007,0.20078269,121.03641,,65.9737,0.0847788,676.396,,8292.124,0.556879
,,1.107795,20.90725,1.00042197,1792.9,,27580.86,90.69688215,41.11,,0.074830788,5.94045595,,7.07575305,0.2079,121.9421,,63.8865,0.081025,686.57128305,,8481.631,0.544812
,,1.120030915,21.18735225,1.000356,1797.5,,28594.44,90.368,39.71235,,0.0752605,5.920495,,7.479073335,0.23065,123.62076,,63.40855,0.08085455,686.95264873,,8361.2805,0.5294705
,,1.0989315,20.580977985,1.000311545,1805.5722019,,28193.24,90.08989185,41.6248,,0.07485475,5.9391222,,7.39030665,0.223295285,122.25426048,,63.1535,0.07991045,682.50828,,8760.8055,0.545675
,,1.120535,21.217553415,1.000430385,1827.87256569,,28588.44,93.43383498,41.56695,,0.0777602905,6.09505,,7.5925,0.2279705,125.652041915,,63.2015,0.07973245,693.33000249,,8786.0755,0.55695
,,1.10798306,20.94505,1.0004,1815.451084,,28401.2812,92.58400755,40.41095,,0.084665,6.06962,,7.48105946,0.22282651,125.44967,,64.235,0.08144145,687.06381,,9301.69,0.575071
,,1.081765255,20.063628035,1.0004782,1778.12916,,27724.34035292,91.18871355,40.22565,,0.0775933005,5.9055,,7.1651595,0.21171,123.8737295,,64.41655,0.08174145,668.9401305,,9361.4615,0.58745
,,1.0936995,20.3440115,1.000445635,1804.7,,27832.8676,91.7358402,39.985,,0.095051397,5.885875,,7.244265,0.212116005,126.9313075,,64.3375,0.0821465,671.4516069,,9440.055,0.6030225
,,1.158274,21.13483,1.0004,1909.65,,28509.5934973,93.781816,39.4702,,0.0974585,6.28755,,7.5450324,0.22328321,128.75083345,,64.2337,0.08247,694.975,,10100.93,0.61344
,,1.1277235,20.75558787,0.9997,1893.73,,28089.42,92.3627105,37.64,,0.092,6.20369709,,7.26812069,0.22034326,126.8957975,,63.33785,0.080245,694.61631,,9571.652,0.628551
,,1.1138375,20.527496995,1.00025,1877.556355,,28037.78103173,91.03977907,36.99325,,0.085005266,6.0874285,,7.214922915,0.21742,126.043,,61.77885,0.0787965,712.52,,9322.945,0.606096
,,1.10914,20.482179235,1.00022,1867.43,,27999.9794569,90.6031364,36.589,,0.083345,6.00535,,7.25902405,0.217811665,124.425866815,,64.6125,0.07929775,690.9851075,,10146.2505,0.6195335
,,1.10621502,20.1414361,1.000586,1854.3116495,,28060.885825,90.71829605,36.2095,,0.082240835,5.914,,7.166503345,0.2158805,124.7947245,,66.2369,0.080967,695.88576961,,10124.115,0.617702
,,1.09293,20.22517305,1.000774545,1858.17462955,,28259.98,90.545443,36.793,,0.08310571,5.87873512,,7.1750874,0.2141035,124.74325726,,73.365,0.08317155,709.8507225,,10194.338,0.64459
,,1.12457,22.42,1.000629245,1920.73,,30135.24225,96.00729262,37.2055,,0.08464655,6.05756418,,7.367256135,0.2212605,128.93445175,,79.8445,0.08739715,723.6385,,9873.15,0.645825
,,1.091362595,22.7518,1.00046297,1869.11,,29996.1628,91.84671245,39.387,,0.08163537,5.81175865,,7.159877805,0.2143071,126.972485,,85.13175,0.0910085,703.845,,10599.955,0.7769005
,,1.10769342,23.97429,1.001209925,1915.57674578,,30081.6026415,92.46410762,39.28,,0.08344441,5.943099015,,7.237295975,0.2152855,128.73012998,,83.7578,0.09149095,724.9887415,,10382.173,1.1462
,,1.182396115,25.205985,1.00121765,2116.307925,,30739.062565,98.27853,41.4786,,0.0906404,6.40540811,,7.763273695,0.226805,133.80826685,,85.222,0.10057,782.35141685,,10101.356,1.082255
,,1.150266,24.15845,1.0007007,2088.3,,30387.692417,95.6916085,42.6335,,0.0882705495,6.2585935,,7.67052965,0.2250366,131.343327755,,79.795,0.099462,767.1,,9308.562,1.06635
,,1.1625,24.46,1.001191,2098.98,,30328.77,96.26492729,43.006,,0.0903668095,6.231085,,8.060623545,0.23055,132.705019,,80.28575,0.1004215,782.46582058,,9540.633,1.070125
,,1.17135,25.6134,1.001744365,2101.099259,,30020.0023159,98.89125,43.5485,,0.0894274,6.234,,8.28098,0.230502785,133.31705,,80.3256,0.101472,809.931235,,9003.25,0.988481
,,1.16043185,24.55143,1.001045,2084.3003956,,29512.00315845,101.982,42.158,,0.092448487,6.17403531,,8.128545,0.22011583,132.59,,83.83395,0.1064505,776.11517255,,9304.75,1.0000815
,,1.17235,24.6569585,1.0005936,2087.3795,,30217.17997,101.3746685,43.107,,0.09353435,6.3282647,,8.55225,0.22066435,133.203645,,81.6812,0.1082,776.459185,,8401.765,0.949585
,,1.09402235,22.79349372,1.0015919,1955.309025,,28903.5682585,91.06,40.396,,0.091598895,5.92913067,,7.8453,0.1984739,126.29888032,,81.8165,0.10577,717.658995,,8089.411,1.02532
,,1.0491,22.199405,1.000753625,1939.8358,,28262.08545,89.905472085,41.805,,0.084065,5.80304375,,7.51135,0.1899,123.40051111,,99.9425,0.113885,714.474040105,,8927.9175,0.934285
,,1.022424,21.44168478,1.00108604,1862.78,,27370.65487,85.87204405,42.9175,,0.0791184465,5.53411366,,7.17354795,0.188897645,121.00269616,,89.75045,0.10388,689.58125,,9022.9545,0.96728
,,1.02095,21.88783369,1.00034935,1865.4652666,,27625.79047815,86.4505695,42.9077,,0.0804,5.49845,,7.13758009,0.18849464,122.06995,,89.11135,0.11505,693.6091679,,8744.4935,0.9786605
,,1.007477265,21.684938,1.00077,1862.940003,,27726.628595,87.9367464,43.45775,,0.0792881735,5.4552515,,7.12916409,0.187329425,120.4425,,90.1455,0.12858,689.505197,,8694.275,1.024485
,,0.9724,21.082115,1.00065663,1834.2623842,,27432.28,87.8413,41.5066,,0.078737735,5.34935145,,7.03585,0.18376798,118.77241894,,88.702,0.1324525,676.5358555,,8951.57,0.976725
,,0.997090285,21.872,1.000565,1866.04660325,,28350.3305,90.95211974,48.525,,0.080162,5.471244795,,7.24288099,0.18697175,120.08760247,,102.1205,0.1392015,692.62,,9273.39,0.955175
,,1.0094,21.896892,1.0007294,1911.79,,29119.0,89.307,53.494,,0.0803092025,5.46648902,,7.11391355,0.1828451,119.22355701,,95.94,0.13112,701.41821705,,9116.9965,1.053535
,,1.011667,22.42556875,1.001,1916.09,,29537.16,89.543,56.1535,,0.0803051995,5.557345,,7.16546,0.1842733,117.6899855,,106.215,0.1345,701.98449085,,8881.614,1.1139
,,1.00865796,23.38395,1.0014,1904.739963,,29418.96769555,90.1622725,51.7882,,0.081255,5.5940223,,7.0890535,0.184778,119.24905,,99.5498,0.134974,704.9020185,,8989.567,0.9523365
,,0.9991675,23.12216707,1.001525,1900.75070495,,29250.01304207,90.727635765,56.83,,0.0812945725,5.6172635,,7.1681,0.182866465,119.1735,,96.185,0.132235,702.0278325,,9049.3565,1.01459
,,0.985349115,22.21,1.00145,1850.813,,28596.724675,87.697645,52.691,,0.078755,5.409663,,7.02651752,0.179365615,117.4432,,96.063,0.134396,688.12663765,,8906.97,1.07845
,,0.95727435,21.8126514,1.00221787,1829.168255,,27982.176006395,87.14,61.201,,0.0785790135,5.312874,,6.890135,0.17568,117.0999975,,97.3465,0.1322715,708.473015,,9328.39,1.09626
,,0.972898,21.90521,1.001532135,1865.92442494,,28560.768,87.9685,58.62765,,0.078442225,5.26553595,,6.9777,0.17810137,118.85532,,94.544,0.12632,698.472325,,8318.4105,0.990445
,,0.99971104,22.3348185,1.001465,1903.43740615,,29158.314958215,88.69670023,51.1845,,0.07944548,5.3499205,,7.132261975,0.18077,119.2602,,92.484,0.127793,697.9133405,,8351.07,1.146565
,,0.990272,22.01889,1.0019431,1901.31460995,,29284.95,88.488856,55.0515,,0.0789212995,5.317935,,7.0908395,0.178669,118.55124425,,97.783,0.13605,694.89534,,8164.295,1.2221
,,0.9926358,22.82704495,1.0059,1977.44275,,29517.24,87.7237,55.9975,,0.07955391,5.547,,7.1896263,0.1795,119.66259143,,92.18235,0.1301105,722.559432035,,8342.45,1.2535
,,0.98134535,22.103,1.0083645,1910.629125,,29068.181707615,83.88051466,52.932,,0.0773565,5.3199042,,6.968856605,0.1757,117.7072551,,85.3,0.121945,699.86975154,,8338.75,1.2101
,,0.9581622,21.8522,1.0257065,1906.7132875,,28852.82155122,83.603137,53.43485,,0.0768094355,5.23319465,,6.8616,0.1706,116.09440905,,88.1035,0.1272205,698.90337275,,8403.695,1.162695
,,0.91527307,21.021331,1.02118055,1879.84569745,,28181.8225,79.97,56.475,,0.074147025,5.075446075,,6.6906556,0.1677,113.50175,,90.8235,0.137105,684.0241604,,8369.3405,1.18669
,,0.8777761,20.819825,1.0023,1849.37668,,27745.5222405,79.93119272,58.4395,,0.073472324,4.98508778,,6.54051,0.1666,120.29843003,,89.986,0.141141,672.93168852,,8526.5045,1.24102
,,0.869044,20.7110965,1.002015,1833.2837,,27551.23,80.640832345,55.834,,0.07285275,5.1573915,,6.545977875,0.1668,114.365932,,88.8105,0.131781,651.0815725,,8302.9285,1.190685
,,0.83637363,20.23575,1.0034,1775.01,,26739.62,79.4960921,54.0295,,0.0717385065,5.0261,,6.34373756,0.1608,115.187768,,96.08855,0.14225,624.446111,,8399.735,1.2802
,,0.856853895,21.071599,1.00072145,1802.72395,,26800.59,80.28548885,53.8947,,0.0718838365,5.156014575,,6.592,0.1633,114.2086405,,97.0197,0.1407805,632.908802,,8492.555,1.2537
,,0.853132295,21.0554055,1.0005,1803.585,,26838.24,80.926797355,54.245,,0.07210082,5.12963406,,6.520698,0.1633,114.3141612,,98.3915,0.15778,634.0606294,,7123.828,1.258145
,,0.868589345,21.20503,1.0002225,1828.4368875,,27296.35,86.44,53.53745,,0.0728797,5.183843495,,6.637275,0.165,119.13515,,102.855,0.15049,632.601643685,,6719.373,1.304555
,,0.85712166,20.85,1.00038395,1812.81435,,27120.7,88.22040385,53.425,,0.0717983915,5.11605625,,6.63760572,0.1668,115.69252565,,96.4889,0.1521015,629.0195,,7035.0,1.4255
,,0.8607055,20.952,1.000086205,1824.276270875,,27073.53,92.94446868,48.0125,,0.07306105,5.198529,,6.707,0.1719,117.26155823,,93.5855,0.14067,638.54749441,,6690.5,1.360945
